GPSX,GPSY
40.71127309197108,-74.00186556561873
40.71125680602804,-74.00193249269009
40.711240520085,-74.00199941976146
40.711224234141966,-74.00206634683282
40.711207948198926,-74.00213327390418
40.711191662255885,-74.00220020097555
40.711175376312845,-74.00226712804691
40.711159090369804,-74.00233405511827
40.711142804426764,-74.00240098218964
40.711126518483724,-74.002467909261
40.71111023254068,-74.00253483633236
40.71109394659764,-74.00260176340372
40.7110776606546,-74.00266869047509
40.71106137471156,-74.00273561754645
40.71104508876852,-74.00280254461781
40.71102880282548,-74.00286947168918
40.71101251688244,-74.00293639876054
40.7109962309394,-74.0030033258319
40.71097994499637,-74.00307025290327
40.71096365905333,-74.00313717997463
40.71094737311029,-74.00320410704599
40.710931087167246,-74.00327103411736
40.710914801224206,-74.00333796118872
40.710898515281166,-74.00340488826008
40.710882229338125,-74.00347181533144
40.710865943395085,-74.00353874240281
40.710849657452044,-74.00360566947417
40.710833371509004,-74.00367259654553
40.710817085565964,-74.0037395236169
40.71080079962292,-74.00380645068826
40.71078451367988,-74.00387337775962
40.71076822773684,-74.00394030483099
40.7107519417938,-74.00400723190235
40.71073565585077,-74.00407415897371
40.71071936990773,-74.00414108604508
40.71070308396469,-74.00420801311644
40.71068679802165,-74.0042749401878
40.71067051207861,-74.00434186725916
40.71065422613557,-74.00440879433053
40.71063794019253,-74.00447572140189
40.710621654249486,-74.00454264847325
40.710605368306446,-74.00460957554462
40.710589082363406,-74.00467650261598
40.710572796420365,-74.00474342968734
40.710556510477325,-74.00481035675871
40.710540224534284,-74.00487728383007
40.710523938591244,-74.00494421090143
40.710507652648204,-74.0050111379728
40.71049136670517,-74.00507806504416
40.71047508076213,-74.00514499211552
40.7104657456722,-74.00518335466093
40.71046299915948,-74.00519693314702
40.71046129058892,-74.00521080670072
40.71046063703198,-74.00522483670207
40.71046104501879,-74.00523888296794
40.71046251047289,-74.00525280515271
40.71046501875193,-74.00526646415047
40.71046854479403,-74.00527972348503
40.71047305336813,-74.00529245067354
40.71047849942607,-74.0053045185501
40.71048482855261,-74.00531580653652
40.71049197750923,-74.00532620184693
40.71049987486592,-74.00533560061484
40.71050844171488,-74.00534390893087
40.71051759245901,-74.00535104378106
40.710527235667094,-74.00535693387636
40.71053727498738,-74.00536152036489
40.7105476101103,-74.00536475741995
40.710558137770725,-74.00536661269798
40.71056875277974,-74.00536706766164
40.71057934907571,-74.00536611776509
40.710589820783916,-74.00536377249938
40.71060006327453,-74.00536005529761
40.710609974207976,-74.00535500330088
40.710619454557474,-74.00534866698703
40.710628409598506,-74.00534110966642
40.710636749855254,-74.00533240684932
40.71064439199465,-74.00532264549138
40.710651259658945,-74.00531192312486
40.71065728422872,-74.00530034688411
40.71066240550846,-74.00528803243512
40.71066657232802,-74.00527510281977
40.71066974305394,-74.0052616872265
40.71067204716008,-74.00524796076954
40.71067632831824,-74.00522586902107
40.71069261426128,-74.00515894194972
40.710708900204324,-74.00509201487834
40.710725186147364,-74.00502508780698
40.710741472090405,-74.00495816073563
40.710757758033445,-74.00489123366425
40.71077404397648,-74.0048243065929
40.71079032991952,-74.00475737952154
40.71080661586256,-74.00469045245018
40.7108229018056,-74.0046235253788
40.71083918774864,-74.00455659830745
40.71085547369168,-74.00448967123609
40.71087175963472,-74.00442274416471
40.71088804557776,-74.00435581709336
40.7109043315208,-74.004288890022
40.71092061746384,-74.00422196295062
40.71093690340688,-74.00415503587926
40.71095318934992,-74.0040881088079
40.71096947529296,-74.00402118173653
40.710985761236,-74.00395425466517
40.71100204717904,-74.00388732759382
40.71101833312208,-74.00382040052246
40.71103461906512,-74.00375347345108
40.71105090500816,-74.00368654637973
40.7110671909512,-74.00361961930837
40.71108347689424,-74.003552692237
40.71109976283728,-74.00348576516564
40.71111604878032,-74.00341883809428
40.71113233472336,-74.0033519110229
40.7111486206664,-74.00328498395154
40.71116490660944,-74.00321805688019
40.71118119255248,-74.00315112980881
40.71119747849552,-74.00308420273745
40.71121376443856,-74.0030172756661
40.7112300503816,-74.00295034859474
40.71124633632464,-74.00288342152336
40.711262622267675,-74.002816494452
40.711278908210716,-74.00274956738065
40.711295194153756,-74.00268264030927
40.711311480096796,-74.00261571323792
40.71132776603984,-74.00254878616656
40.71134405198288,-74.00248185909518
40.71136033792592,-74.00241493202383
40.71137662386896,-74.00234800495247
40.711392909812,-74.0022810778811
40.71140919575504,-74.00221415080973
40.71142548169808,-74.00214722373838
40.71144176764112,-74.00208029666702
40.71145805358416,-74.00201336959564
40.7114743395272,-74.00194644252429
40.71149062547024,-74.00187951545293
40.711506911413274,-74.00181258838155
40.711523197356314,-74.0017456613102
40.711539483299354,-74.00167873423884
40.711555769242395,-74.00161180716746
40.711572055185435,-74.0015448800961
40.711588341128476,-74.00147795302475
40.711604627071516,-74.00141102595337
40.711620913014556,-74.00134409888202
40.7116371989576,-74.00127717181066
40.71165348490064,-74.0012102447393
40.71166977084368,-74.00114331766792
40.71168605678672,-74.00107639059657
40.71170234272976,-74.00100946352521
40.7117186286728,-74.00094253645383
40.71173491461584,-74.00087560938248
40.71175120055887,-74.00080868231112
40.71176748650191,-74.00074175523974
40.71178377244495,-74.00067482816839
40.71180005838799,-74.00060790109703
40.711816344331034,-74.00054097402565
40.711832630274074,-74.0004740469543
40.711848916217114,-74.00040711988294
40.711865202160155,-74.00034019281158
40.711881488103195,-74.0002732657402
40.711897774046236,-74.00020633866885
40.711914059989276,-74.00013941159749
40.711930345932316,-74.00007248452611
40.71194663187536,-74.00000555745476
40.7119629178184,-73.9999386303834
40.71197920376144,-73.99987170331202
40.71199548970447,-73.99980477624067
40.71201177564751,-73.9997378491693
40.71202806159055,-73.99967092209793
40.71204434753359,-73.99960399502658
40.71206063347663,-73.99953706795522
40.71206623635439,-73.99951404293306
40.71206999336702,-73.99950089518634
40.71207472334072,-73.99948830954692
40.71208037901518,-73.99947641176635
40.71208690388074,-73.99946532072333
40.71209423274313,-73.99945514723589
40.71210229237475,-73.99944599295414
40.71211100224645,-73.99943794934465
40.71212027533206,-73.9994310967765
40.71213001897798,-73.99942550371831
40.71214013582891,-73.99942122605404
40.71215052480063,-73.9994183065247
40.712161082089956,-73.99941677430128
40.71217170221196,-73.99941664469324
40.712182279053884,-73.99941791899558
40.71219270693542,-73.99942058447587
40.712202881664616,-73.99942461450156
40.712212701578956,-73.99942996880593
40.71222206856109,-73.99943659389055
40.71223088901924,-73.99944442355977
40.712239074822286,-73.9994533795821
40.71224654418041,-73.99946337247196
40.712253222462245,-73.99947430238369
40.7122590429406,-73.99948606010919
40.71226394745919,-73.9994985281692
40.71226788701369,-73.99951158198697
40.71227082224136,-73.99952509113304
40.71227272381438,-73.99953892062852
40.71227357273286,-73.99955293229365
40.71227336051469,-73.99956698612853
40.7122720892803,-73.99958094171184
40.71226977173141,-73.99959465960404
40.71226658275787,-73.99960807227566
40.71226329092457,-73.99962144283538
40.712259999091266,-73.99963481339509
40.712256707257964,-73.99964818395482
40.71225341542466,-73.99966155451453
40.71225012359136,-73.99967492507426
40.712246831758065,-73.99968829563397
40.71224353992476,-73.9997016661937
40.71224024809146,-73.99971503675341
40.71223695625816,-73.99972840731313
40.71223366442486,-73.99974177787286
40.71223037259156,-73.99975514843257
40.71222708075826,-73.9997685189923
40.71222378892496,-73.99978188955201
40.71222049709166,-73.99979526011174
40.712217205258355,-73.99980863067145
40.71221391342505,-73.99982200123117
40.71221062159176,-73.9998353717909
40.712207329758456,-73.99984874235061
40.712204037925154,-73.99986211291034
40.71220074609185,-73.99987548347005
40.71219745425855,-73.99988885402978
40.712194162425256,-73.99990222458949
40.712190870591954,-73.9999155951492
40.71218757875865,-73.99992896570893
40.71218428692535,-73.99994233626865
40.71218099509205,-73.99995570682837
40.712177703258746,-73.99996907738809
40.71217441142545,-73.99998244794781
40.71217111959215,-73.99999581850753
40.71216782775885,-74.00000918906724
40.712164535925545,-74.00002255962697
40.71216124409224,-74.00003593018668
40.71215795225895,-74.00004930074641
40.71215466042565,-74.00006267130613
40.712151368592345,-74.00007604186585
40.71214807675904,-74.00008941242557
40.71214478492574,-74.00010278298528
40.71214149309244,-74.00011615354501
40.712138201259144,-74.00012952410472
40.71213490942584,-74.00014289466445
40.71213161759254,-74.00015626522416
40.71212832575924,-74.00016963578389
40.712125033925936,-74.0001830063436
40.71212174209264,-74.00019637690332
40.71211845025934,-74.00020974746305
40.71211515842604,-74.00022311802276
40.712111866592736,-74.00023648858249
40.712108574759434,-74.0002498591422
40.71210528292613,-74.00026322970193
40.71210199109284,-74.00027660026164
40.712098699259535,-74.00028997082136
40.71209540742623,-74.00030334138108
40.71209211559293,-74.0003167119408
40.71208882375963,-74.00033008250053
40.71208553192633,-74.00034345306024
40.71208224009303,-74.00035682361995
40.712078135559494,-74.0003730467527
40.712061849616454,-74.00043997382406
40.71204556367341,-74.00050690089543
40.71202927773037,-74.00057382796679
40.71201299178733,-74.00064075503815
40.71199670584429,-74.00070768210952
40.71198041990125,-74.00077460918088
40.71196413395821,-74.00084153625224
40.71194784801517,-74.00090846332361
40.71193156207213,-74.00097539039497
40.71191527612909,-74.00104231746633
40.71189899018605,-74.0011092445377
40.71188270424301,-74.00117617160906
40.71186641829997,-74.00124309868042
40.71185013235693,-74.00131002575178
40.711833846413896,-74.00137695282315
40.711817560470855,-74.00144387989451
40.711801274527815,-74.00151080696587
40.711784988584775,-74.00157773403724
40.711768702641734,-74.0016446611086
40.711752416698694,-74.00171158817996
40.711736130755654,-74.00177851525133
40.71171984481261,-74.00184544232269
40.71170355886957,-74.00191236939405
40.71168727292653,-74.00197929646542
40.71167098698349,-74.00204622353678
40.71165470104045,-74.00211315060814
40.71163841509741,-74.0021800776795
40.71162212915437,-74.00224700475087
40.71160584321133,-74.00231393182223
40.7115895572683,-74.00238085889359
40.71157327132526,-74.00244778596496
40.71155698538222,-74.00251471303632
40.711540699439176,-74.00258164010768
40.711524413496136,-74.00264856717905
40.711508127553095,-74.00271549425041
40.711491841610055,-74.00278242132177
40.711475555667015,-74.00284934839314
40.711459269723974,-74.0029162754645
40.711442983780934,-74.00298320253586
40.711426697837894,-74.00305012960722
40.71141041189485,-74.00311705667859
40.71139412595181,-74.00318398374995
40.71137784000877,-74.00325091082131
40.71136155406573,-74.00331783789268
40.7113452681227,-74.00338476496404
40.71132898217966,-74.0034516920354
40.71131269623662,-74.00351861910677
40.71129641029358,-74.00358554617813
40.71128012435054,-74.00365247324949
40.7112638384075,-74.00371940032086
40.71124755246446,-74.00378632739222
40.711231266521416,-74.00385325446358
40.711214980578376,-74.00392018153494
40.711198694635335,-74.00398710860631
40.711182408692295,-74.00405403567767
40.711166122749255,-74.00412096274903
40.711149836806214,-74.0041878898204
40.711133550863174,-74.00425481689176
40.711117264920134,-74.00432174396312
40.7111009789771,-74.00438867103449
40.71108469303406,-74.00445559810585
40.71106840709102,-74.00452252517721
40.71105212114798,-74.00458945224858
40.71103583520494,-74.00465637931994
40.7110195492619,-74.0047233063913
40.71100326331886,-74.00479023346266
40.71098697737582,-74.00485716053403
40.71097069143278,-74.00492408760539
40.71095440548974,-74.00499101467675
40.7109381195467,-74.00505794174812
40.710921833603656,-74.00512486881948
40.710905547660616,-74.00519179589084
40.710889261717575,-74.00525872296221
40.71088691096428,-74.00526838338122
40.71088384473779,-74.00528184293346
40.71088177883623,-74.00529563107587
40.71088076329091,-74.00530962330765
40.71088080824883,-74.00532367982306
40.71088191326078,-74.00533766017405
40.71088406728585,-74.00535142467356
40.71088724880174,-74.00536483579128
40.710891426019785,-74.00537775952773
40.71089655720261,-74.00539006675322
40.71090259108112,-74.00540163449801
40.71090946736681,-74.00541234718105
40.7109171173541,-74.00542209776472
40.71092546460685,-74.00543078882441
40.710934425722066,-74.00543833352195
40.71094391116324,-74.0054446564732
40.71095382615499,-74.00544969450132
40.710964071629995,-74.005453397268
40.71097454521885,-74.00545572777642
40.71098514227292,-74.00545666274093
40.710995756909945,-74.00545619281964
40.71100628307198,-74.00545432270785
40.71101661558509,-74.00545107109113
40.711026651210226,-74.00544647045852
40.71103628967473,-74.00544056677806
40.71104543467426,-74.00543341903736
40.711053994835,-74.00542509865427
40.71106188462665,-74.0054156887633
40.71106902521702,-74.005405283385
40.7110753452597,-74.00539398648645
40.71108078160691,-74.00538191094255
40.711085279940455,-74.0053691774081
40.71108879531448,-74.00535591311241
40.711091292604536,-74.0053422505879
40.71109334078944,-74.00532845533544
40.71109749361032,-74.00531089774135
40.71111377955336,-74.00524397067
40.7111300654964,-74.00517704359864
40.71114635143944,-74.00511011652726
40.71116263738248,-74.0050431894559
40.71117892332552,-74.00497626238455
40.71119520926856,-74.00490933531319
40.7112114952116,-74.00484240824181
40.71122778115463,-74.00477548117046
40.711244067097674,-74.0047085540991
40.711260353040714,-74.00464162702772
40.711276638983755,-74.00457469995636
40.711292924926795,-74.004507772885
40.711309210869835,-74.00444084581363
40.711325496812876,-74.00437391874227
40.711341782755916,-74.00430699167092
40.71135806869896,-74.00424006459954
40.711374354642,-74.00417313752818
40.71139064058504,-74.00410621045683
40.71140692652808,-74.00403928338547
40.71142321247112,-74.0039723563141
40.71143949841416,-74.00390542924274
40.7114557843572,-74.00383850217138
40.71147207030023,-74.0037715751
40.71148835624327,-74.00370464802864
40.71150464218631,-74.00363772095729
40.71152092812935,-74.00357079388591
40.71153721407239,-74.00350386681455
40.711553500015434,-74.0034369397432
40.711569785958474,-74.00337001267182
40.711586071901515,-74.00330308560046
40.711602357844555,-74.0032361585291
40.711618643787595,-74.00316923145775
40.711634929730636,-74.00310230438637
40.711651215673676,-74.00303537731502
40.711667501616716,-74.00296845024366
40.71168378755976,-74.00290152317228
40.7117000735028,-74.00283459610093
40.71171635944583,-74.00276766902957
40.71173264538887,-74.0027007419582
40.71174893133191,-74.00263381488683
40.71176521727495,-74.00256688781548
40.71178150321799,-74.0024999607441
40.71179778916103,-74.00243303367274
40.71181407510407,-74.00236610660139
40.71183036104711,-74.00229917953003
40.71184664699015,-74.00223225245865
40.711862932933194,-74.0021653253873
40.711879218876234,-74.00209839831594
40.711895504819275,-74.00203147124456
40.711911790762315,-74.0019645441732
40.711928076705355,-74.00189761710185
40.711944362648396,-74.00183069003047
40.71196064859143,-74.00176376295911
40.71197693453447,-74.00169683588776
40.71199322047751,-74.00162990881638
40.71200950642055,-74.00156298174502
40.71202579236359,-74.00149605467367
40.71204207830663,-74.00142912760231
40.71205836424967,-74.00136220053093
40.71207465019271,-74.00129527345958
40.71209003476459,-74.00123205057234
40.71209379177722,-74.00121890282563
40.712098521750924,-74.00120631718622
40.71210417742538,-74.00119441940565
40.71211070229095,-74.00118332836261
40.71211803115333,-74.00117315487518
40.712126090784956,-74.00116400059343
40.712134800656656,-74.00115595698394
40.712144073742266,-74.0011491044158
40.712153817388185,-74.0011435113576
40.712163934239115,-74.00113923369332
40.71217432321083,-74.001136314164
40.71218488050016,-74.00113478194056
40.712195500622165,-74.00113465233252
40.71220607746409,-74.00113592663486
40.71221650534562,-74.00113859211517
40.71222668007482,-74.00114262214085
40.71223649998916,-74.00114797644521
40.712245866971294,-74.00115460152983
40.71225468742944,-74.00116243119905
40.71226287323249,-74.00117138722139
40.712270342590614,-74.00118138011125
40.71227702087245,-74.00119231002297
40.712282841350806,-74.00120406774849
40.712287745869396,-74.0012165358085
40.71229168542389,-74.00122958962625
40.71229462065156,-74.00124309877233
40.712296522224584,-74.00125692826781
40.712297371143066,-74.00127093993295
40.7122971589249,-74.00128499376781
40.7122958876905,-74.00129894935112
40.71229357014161,-74.00131266724333
40.71229038244517,-74.00132608046552
40.712287092929884,-74.00133945202455
40.71228380341459,-74.00135282358357
40.7122805138993,-74.00136619514261
40.71227722438402,-74.00137956670164
40.712273934868726,-74.00139293826068
40.712270645353435,-74.00140630981971
40.712267355838144,-74.00141968137875
40.71226406632286,-74.00143305293778
40.71226077680757,-74.00144642449682
40.71225748729228,-74.00145979605584
40.71225419777699,-74.00147316761488
40.7122509082617,-74.00148653917391
40.71224761874641,-74.00149991073295
40.712244329231126,-74.00151328229198
40.712241039715835,-74.00152665385102
40.71223775020054,-74.00154002541005
40.71223446068526,-74.00155339696909
40.71223117116997,-74.00156676852812
40.71222788165468,-74.00158014008714
40.71222459213939,-74.00159351164618
40.7122213026241,-74.00160688320521
40.71221801310881,-74.00162025476425
40.712214723593526,-74.00163362632328
40.712211434078235,-74.00164699788232
40.71220814456294,-74.00166036944135
40.71220485504766,-74.00167374100039
40.71220156553237,-74.00168711255942
40.71219827601708,-74.00170048411844
40.71219498650179,-74.00171385567748
40.7121916969865,-74.00172722723651
40.71218840747121,-74.00174059879555
40.71218511795592,-74.00175397035459
40.712181828440634,-74.00176734191362
40.71217853892534,-74.00178071347266
40.71217524941005,-74.00179408503169
40.71217195989477,-74.00180745659073
40.71216867037948,-74.00182082814975
40.712165380864185,-74.00183419970878
40.7121620913489,-74.00184757126782
40.71215880183361,-74.00186094282685
40.71215551231832,-74.00187431438589
40.712152222803034,-74.00188768594492
40.71214893328774,-74.00190105750396
40.71214564377245,-74.00191442906299
40.71214235425717,-74.00192780062203
40.712139064741876,-74.00194117218105
40.712135775226585,-74.00195454374008
40.7121324857113,-74.00196791529912
40.71212919619601,-74.00198128685815
40.71212590668072,-74.00199465841719
40.712122617165434,-74.00200802997622
40.71211932765014,-74.00202140153526
40.71211603813485,-74.0020347730943
40.71211274861957,-74.00204814465332
40.712109459104276,-74.00206151621235
40.712106169588985,-74.00207488777139
40.7121019339697,-74.002091054392
40.71208564802666,-74.00215798146336
40.71206936208362,-74.00222490853471
40.71205307614058,-74.00229183560607
40.71203679019754,-74.00235876267745
40.7120205042545,-74.0024256897488
40.712004218311456,-74.00249261682016
40.711987932368416,-74.00255954389154
40.711971646425376,-74.0026264709629
40.711955360482335,-74.00269339803425
40.711939074539295,-74.00276032510563
40.711922788596254,-74.00282725217698
40.711906502653214,-74.00289417924834
40.711890216710174,-74.00296110631972
40.71187393076714,-74.00302803339108
40.7118576448241,-74.00309496046243
40.71184135888106,-74.00316188753379
40.71182507293802,-74.00322881460517
40.71180878699498,-74.00329574167652
40.71179250105194,-74.00336266874788
40.7117762151089,-74.00342959581926
40.71175992916586,-74.00349652289061
40.71174364322282,-74.00356344996197
40.71172735727978,-74.00363037703335
40.71171107133674,-74.0036973041047
40.711694785393696,-74.00376423117606
40.711678499450656,-74.00383115824744
40.711662213507616,-74.0038980853188
40.711645927564575,-74.00396501239015
40.71162964162154,-74.00403193946151
40.7116133556785,-74.00409886653289
40.71159706973546,-74.00416579360424
40.71158078379242,-74.0042327206756
40.71156449784938,-74.00429964774698
40.71154821190634,-74.00436657481833
40.7115319259633,-74.0044335018897
40.71151564002026,-74.00450042896107
40.71149935407722,-74.00456735603242
40.71148306813418,-74.00463428310378
40.71146678219114,-74.00470121017516
40.7114504962481,-74.00476813724651
40.71143421030506,-74.00483506431787
40.71141792436202,-74.00490199138923
40.71140163841898,-74.0049689184606
40.711385352475936,-74.00503584553196
40.7113690665329,-74.00510277260332
40.71135278058986,-74.0051696996747
40.71133649464682,-74.00523662674605
40.71132020870378,-74.00530355381741
